Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month Num,Order Month,Order Quarter,Profit Margin
CA-2025-100502,2025-05-06,2025-05-10,Second Class,CO-62515,Customer 62515,Consumer,Philadelphia,Pennsylvania,19104,East,OFF-ST-10000502,Office Supplies,Storage,Tenex File Box,20.62,2,0.5,-2.08,2025,5,May,Q2,-0.1009
CA-2025-100503,2025-11-25,2025-11-27,Standard Class,CO-51864,Customer 51864,Consumer,Nashville,Tennessee,37203,South,TEC-AC-10000503,Technology,Accessories,SanDisk 128GB Flash Drive,1028.61,3,0.0,167.37,2025,11,November,Q4,0.1627
CA-2025-100504,2025-10-03,2025-10-06,Standard Class,HO-84762,Customer 84762,Home Office,New York City,New York,10011,East,TEC-AC-10000504,Technology,Accessories,Logitech MX Master 3S Mouse,1171.02,1,0.2,137.6,2025,10,October,Q4,0.1175
CA-2025-100505,2025-03-13,2025-03-17,Second Class,CO-58224,Customer 58224,Consumer,New York City,New York,10011,East,FUR-FU-10000505,Furniture,Furnishings,Floor Mat,1009.98,2,0.0,132.57,2025,3,March,Q1,0.1313
CA-2025-100506,2025-12-28,2026-01-02,Standard Class,CO-60079,Customer 60079,Corporate,Columbus,Ohio,43215,East,TEC-AC-10000506,Technology,Accessories,SanDisk 128GB Flash Drive,1117.39,1,0.0,410.07,2025,12,December,Q4,0.367
CA-2025-100507,2025-11-01,2025-11-03,Standard Class,CO-42547,Customer 42547,Corporate,Minneapolis,Minnesota,55401,Central,FUR-FU-10000507,Furniture,Furnishings,DAX Black Wood Picture Frame,4234.32,8,0.0,571.15,2025,11,November,Q4,0.1349
CA-2025-100508,2025-12-13,2025-12-17,Second Class,CO-22488,Customer 22488,Consumer,Los Angeles,California,90036,West,OFF-AR-10000508,Office Supplies,Art,Sharpie Highlighter Set,764.19,10,0.3,-45.73,2025,12,December,Q4,-0.0598
CA-2025-100509,2025-10-20,2025-10-24,First Class,CO-76131,Customer 76131,Consumer,Charlotte,North Carolina,28202,South,TEC-CO-10000509,Technology,Copiers,Canon ImageClass Laser Copier,4365.84,3,0.0,672.85,2025,10,October,Q4,0.1541
CA-2025-100510,2025-09-17,2025-09-20,Standard Class,CO-21750,Customer 21750,Consumer,Minneapolis,Minnesota,55401,Central,FUR-CH-10000510,Furniture,Chairs,Novimex Swivel Chair,52.0,1,0.3,-5.18,2025,9,September,Q3,-0.0996
CA-2025-100511,2025-07-24,2025-07-27,Standard Class,HO-44500,Customer 44500,Home Office,Detroit,Michigan,48201,Central,OFF-AR-10000511,Office Supplies,Art,Fiskars Scissors,88.95,2,0.5,-16.3,2025,7,July,Q3,-0.1832
CA-2025-100512,2025-12-22,2025-12-26,Standard Class,CO-17152,Customer 17152,Consumer,Boston,Massachusetts,02108,East,FUR-TA-10000512,Furniture,Tables,Beverage Air Work Table,438.28,2,0.5,-31.49,2025,12,December,Q4,-0.0718
CA-2025-100513,2025-12-02,2025-12-05,Same Day,CO-69999,Customer 69999,Corporate,Miami,Florida,33101,South,TEC-AC-10000513,Technology,Accessories,Logitech MX Master 3S Mouse,589.45,1,0.0,226.34,2025,12,December,Q4,0.384
CA-2025-100514,2025-01-24,2025-01-27,Standard Class,HO-86765,Customer 86765,Home Office,New York City,New York,10011,East,OFF-BI-10000514,Office Supplies,Binders,Wilson Jones Ring Binder,40.91,1,0.2,13.12,2025,1,January,Q1,0.3207
CA-2025-100515,2025-01-11,2025-01-12,Second Class,CO-61664,Customer 61664,Corporate,Houston,Texas,77002,Central,TEC-AC-10000515,Technology,Accessories,Logitech MX Master 3S Mouse,768.56,4,0.1,178.02,2025,1,January,Q1,0.2316
CA-2025-100516,2025-06-09,2025-06-12,Standard Class,HO-96005,Customer 96005,Home Office,Charlotte,North Carolina,28202,South,TEC-AC-10000516,Technology,Accessories,Anker USB-C Hub 8-in-1,5234.36,4,0.0,1932.83,2025,6,June,Q2,0.3693
CA-2025-100517,2025-11-24,2025-11-25,Same Day,CO-62279,Customer 62279,Consumer,Chicago,Illinois,60611,Central,FUR-FU-10000517,Furniture,Furnishings,Eldon Desktop Organizer,61.28,1,0.0,12.93,2025,11,November,Q4,0.211
CA-2025-100518,2025-12-21,2025-12-25,Second Class,CO-74336,Customer 74336,Consumer,Charlotte,North Carolina,28202,South,TEC-AC-10000518,Technology,Accessories,SanDisk 128GB Flash Drive,4126.92,4,0.0,1014.6,2025,12,December,Q4,0.2458
CA-2025-100519,2025-03-13,2025-03-16,Standard Class,CO-65382,Customer 65382,Consumer,Chicago,Illinois,60611,Central,OFF-PA-10000519,Office Supplies,Paper,Xerox 228 Premium Copy Paper,13.54,2,0.0,1.89,2025,3,March,Q1,0.1396
CA-2025-100520,2025-09-22,2025-09-26,First Class,CO-94833,Customer 94833,Corporate,Portland,Oregon,97201,West,OFF-ST-10000520,Office Supplies,Storage,Sterilite Plastic Tubs,303.35,9,0.1,51.62,2025,9,September,Q3,0.1702
CA-2025-100521,2025-07-08,2025-07-11,Standard Class,CO-20031,Customer 20031,Consumer,Los Angeles,California,90036,West,OFF-PA-10000521,Office Supplies,Paper,Xerox 228 Premium Copy Paper,136.39,3,0.2,26.21,2025,7,July,Q3,0.1922
CA-2025-100522,2025-12-19,2025-12-20,Standard Class,CO-96714,Customer 96714,Consumer,Atlanta,Georgia,30303,South,OFF-PA-10000522,Office Supplies,Paper,Xerox 228 Premium Copy Paper,59.15,5,0.0,16.85,2025,12,December,Q4,0.2849
CA-2025-100523,2025-11-15,2025-11-19,Standard Class,HO-54739,Customer 54739,Home Office,Boston,Massachusetts,02108,East,FUR-TA-10000523,Furniture,Tables,Balt Training Table,216.96,2,0.0,20.97,2025,11,November,Q4,0.0967
CA-2025-100524,2025-11-06,2025-11-10,Standard Class,CO-96208,Customer 96208,Consumer,Charlotte,North Carolina,28202,South,OFF-BI-10000524,Office Supplies,Binders,GBC ComboBind Spines,526.05,7,0.1,195.62,2025,11,November,Q4,0.3719
CA-2025-100525,2025-08-03,2025-08-05,Standard Class,CO-12082,Customer 12082,Consumer,New York City,New York,10011,East,FUR-BO-10000525,Furniture,Bookcases,O'Sullivan 2-Door Bookcase,512.34,4,0.3,-96.54,2025,8,August,Q3,-0.1884
CA-2025-100526,2025-07-03,2025-07-06,Standard Class,CO-12859,Customer 12859,Consumer,Seattle,Washington,98103,West,TEC-MA-10000526,Technology,Machines,Dymo LabelWriter 450 Turbo,3800.4,5,0.0,496.09,2025,7,July,Q3,0.1305
CA-2025-100527,2025-05-19,2025-05-24,Standard Class,CO-23456,Customer 23456,Consumer,Nashville,Tennessee,37203,South,TEC-CO-10000527,Technology,Copiers,Canon ImageClass Laser Copier,1565.0,2,0.0,461.05,2025,5,May,Q2,0.2946
CA-2025-100528,2025-01-22,2025-01-28,First Class,CO-17956,Customer 17956,Consumer,Phoenix,Arizona,85001,West,OFF-BI-10000528,Office Supplies,Binders,Wilson Jones Ring Binder,70.58,3,0.3,-22.23,2025,1,January,Q1,-0.315
CA-2025-100529,2025-12-20,2025-12-26,Standard Class,CO-12727,Customer 12727,Corporate,Philadelphia,Pennsylvania,19104,East,OFF-PA-10000529,Office Supplies,Paper,Hammermill Color Copy Paper,107.4,2,0.0,34.8,2025,12,December,Q4,0.324
CA-2025-100530,2025-11-20,2025-11-25,Second Class,CO-48455,Customer 48455,Consumer,Nashville,Tennessee,37203,South,TEC-CO-10000530,Technology,Copiers,Hewlett Packard LaserJet Copier,4390.78,4,0.1,715.62,2025,11,November,Q4,0.163
CA-2025-100531,2025-12-24,2025-12-25,Standard Class,CO-30488,Customer 30488,Consumer,Miami,Florida,33101,South,OFF-PA-10000531,Office Supplies,Paper,Hammermill Color Copy Paper,44.55,3,0.5,-10.8,2025,12,December,Q4,-0.2424
CA-2025-100532,2025-12-09,2025-12-12,Standard Class,HO-75991,Customer 75991,Home Office,Los Angeles,California,90036,West,OFF-ST-10000532,Office Supplies,Storage,Fellowes Bankers Box,16.24,1,0.0,3.02,2025,12,December,Q4,0.186
CA-2025-100533,2025-09-12,2025-09-16,Second Class,CO-29815,Customer 29815,Corporate,Los Angeles,California,90036,West,TEC-MA-10000533,Technology,Machines,Dymo LabelWriter 450 Turbo,2895.42,4,0.5,-334.43,2025,9,September,Q3,-0.1155
CA-2025-100534,2025-11-20,2025-11-24,First Class,HO-15501,Customer 15501,Home Office,Seattle,Washington,98103,West,OFF-AR-10000534,Office Supplies,Art,Fiskars Scissors,20.53,1,0.0,5.18,2025,11,November,Q4,0.2523
CA-2025-100535,2025-12-24,2025-12-29,Standard Class,CO-28058,Customer 28058,Consumer,Seattle,Washington,98103,West,OFF-PA-10000535,Office Supplies,Paper,Xerox 228 Premium Copy Paper,123.8,4,0.0,31.2,2025,12,December,Q4,0.252
CA-2025-100536,2025-11-03,2025-11-05,Second Class,CO-92502,Customer 92502,Consumer,Boston,Massachusetts,02108,East,OFF-BI-10000536,Office Supplies,Binders,GBC ComboBind Spines,94.89,1,0.0,39.59,2025,11,November,Q4,0.4172
CA-2025-100537,2025-05-15,2025-05-22,Standard Class,CO-13901,Customer 13901,Corporate,Atlanta,Georgia,30303,South,OFF-AP-10000537,Office Supplies,Appliances,Avanti Compact Refrigerator,113.35,1,0.0,50.19,2025,5,May,Q2,0.4428
CA-2025-100538,2025-07-06,2025-07-09,Standard Class,CO-94078,Customer 94078,Consumer,New York City,New York,10011,East,TEC-CO-10000538,Technology,Copiers,Hewlett Packard LaserJet Copier,1988.4,3,0.0,341.47,2025,7,July,Q3,0.1717
CA-2025-100539,2025-03-24,2025-03-27,Standard Class,HO-79178,Customer 79178,Home Office,Columbus,Ohio,43215,East,OFF-AR-10000539,Office Supplies,Art,Sharpie Highlighter Set,337.2,5,0.2,71.42,2025,3,March,Q1,0.2118
CA-2025-100540,2025-12-07,2025-12-12,Standard Class,CO-61117,Customer 61117,Corporate,Philadelphia,Pennsylvania,19104,East,FUR-TA-10000540,Furniture,Tables,Balt Training Table,712.17,3,0.0,289.23,2025,12,December,Q4,0.4061
CA-2025-100541,2025-09-18,2025-09-21,Standard Class,CO-65410,Customer 65410,Corporate,Los Angeles,California,90036,West,TEC-CO-10000541,Technology,Copiers,Brother Multifunction Copier,648.4,1,0.2,276.57,2025,9,September,Q3,0.4265
CA-2025-100542,2025-04-15,2025-04-17,Second Class,CO-40945,Customer 40945,Consumer,Philadelphia,Pennsylvania,19104,East,FUR-BO-10000542,Furniture,Bookcases,O'Sullivan 2-Door Bookcase,773.16,3,0.0,198.38,2025,4,April,Q2,0.2566
CA-2025-100543,2025-10-07,2025-10-12,Standard Class,CO-65796,Customer 65796,Consumer,Miami,Florida,33101,South,FUR-FU-10000543,Furniture,Furnishings,DAX Black Wood Picture Frame,623.88,2,0.0,162.52,2025,10,October,Q4,0.2605
CA-2025-100544,2025-09-19,2025-09-22,Second Class,HO-86585,Customer 86585,Home Office,Nashville,Tennessee,37203,South,TEC-MA-10000544,Technology,Machines,3M Laminating Machine,5850.32,4,0.0,590.0,2025,9,September,Q3,0.1008
CA-2025-100545,2025-06-23,2025-06-26,Same Day,CO-79355,Customer 79355,Corporate,Seattle,Washington,98103,West,OFF-ST-10000545,Office Supplies,Storage,Fellowes Bankers Box,113.4,2,0.5,-19.22,2025,6,June,Q2,-0.1695
CA-2025-100546,2025-03-14,2025-03-16,Standard Class,CO-78521,Customer 78521,Consumer,New York City,New York,10011,East,OFF-LA-10000546,Office Supplies,Labels,Dymo Address Labels,36.69,1,0.0,13.34,2025,3,March,Q1,0.3636
CA-2025-100547,2025-10-14,2025-10-15,First Class,HO-38256,Customer 38256,Home Office,Columbus,Ohio,43215,East,FUR-TA-10000547,Furniture,Tables,Beverage Air Work Table,1057.46,2,0.0,292.18,2025,10,October,Q4,0.2763
CA-2025-100548,2025-08-11,2025-08-15,Standard Class,CO-89391,Customer 89391,Corporate,Boston,Massachusetts,02108,East,OFF-PA-10000548,Office Supplies,Paper,Hammermill Color Copy Paper,64.58,1,0.2,5.54,2025,8,August,Q3,0.0858
CA-2025-100549,2025-11-20,2025-11-24,Standard Class,CO-61825,Customer 61825,Consumer,Houston,Texas,77002,Central,TEC-MA-10000549,Technology,Machines,3M Laminating Machine,488.33,1,0.0,29.26,2025,11,November,Q4,0.0599
CA-2025-100550,2025-08-21,2025-08-25,Second Class,CO-26224,Customer 26224,Corporate,Seattle,Washington,98103,West,TEC-PH-10000550,Technology,Phones,Samsung Galaxy S24 Ultra,2301.56,2,0.0,721.08,2025,8,August,Q3,0.3133
CA-2025-100551,2025-11-18,2025-11-20,Standard Class,CO-42150,Customer 42150,Corporate,Miami,Florida,33101,South,TEC-CO-10000551,Technology,Copiers,Hewlett Packard LaserJet Copier,1294.23,2,0.3,-320.99,2025,11,November,Q4,-0.248
CA-2025-100552,2025-09-06,2025-09-09,First Class,CO-43708,Customer 43708,Consumer,Los Angeles,California,90036,West,TEC-AC-10000552,Technology,Accessories,SanDisk 128GB Flash Drive,301.65,1,0.0,52.1,2025,9,September,Q3,0.1727
CA-2025-100553,2025-09-14,2025-09-18,Standard Class,HO-33784,Customer 33784,Home Office,Los Angeles,California,90036,West,FUR-CH-10000553,Furniture,Chairs,Novimex Swivel Chair,641.75,5,0.0,273.79,2025,9,September,Q3,0.4266
CA-2025-100554,2025-12-04,2025-12-05,Standard Class,CO-40997,Customer 40997,Corporate,Nashville,Tennessee,37203,South,TEC-CO-10000554,Technology,Copiers,Canon ImageClass Laser Copier,1637.01,3,0.0,100.78,2025,12,December,Q4,0.0616
CA-2025-100555,2025-07-21,2025-07-23,First Class,CO-86830,Customer 86830,Consumer,Seattle,Washington,98103,West,OFF-AP-10000555,Office Supplies,Appliances,Hoover WindTunnel Vacuum,75.88,2,0.0,23.09,2025,7,July,Q3,0.3043
CA-2025-100556,2025-03-07,2025-03-11,Standard Class,CO-32044,Customer 32044,Corporate,Columbus,Ohio,43215,East,TEC-MA-10000556,Technology,Machines,Star Micronics Receipt Printer,162.24,2,0.2,26.88,2025,3,March,Q1,0.1657
CA-2025-100557,2025-01-06,2025-01-07,First Class,CO-88363,Customer 88363,Consumer,Minneapolis,Minnesota,55401,Central,TEC-AC-10000557,Technology,Accessories,SanDisk 128GB Flash Drive,491.04,3,0.0,83.6,2025,1,January,Q1,0.1703
CA-2025-100558,2025-11-13,2025-11-17,First Class,CO-46629,Customer 46629,Corporate,Atlanta,Georgia,30303,South,OFF-LA-10000558,Office Supplies,Labels,Brother Label Tape,170.34,3,0.5,-23.45,2025,11,November,Q4,-0.1377
CA-2025-100559,2025-09-09,2025-09-11,Same Day,CO-70266,Customer 70266,Consumer,Houston,Texas,77002,Central,TEC-AC-10000559,Technology,Accessories,Logitech MX Master 3S Mouse,952.3,1,0.0,113.72,2025,9,September,Q3,0.1194
CA-2025-100560,2025-10-18,2025-10-23,Second Class,CO-80533,Customer 80533,Corporate,Los Angeles,California,90036,West,OFF-AP-10000560,Office Supplies,Appliances,Krups 12-Cup Coffee Maker,130.13,2,0.2,49.58,2025,10,October,Q4,0.381
CA-2025-100561,2025-04-12,2025-04-15,First Class,HO-11105,Customer 11105,Home Office,Phoenix,Arizona,85001,West,OFF-AR-10000561,Office Supplies,Art,Sharpie Highlighter Set,7.44,3,0.2,2.4,2025,4,April,Q2,0.3226
CA-2025-100562,2025-03-23,2025-03-26,Standard Class,CO-49738,Customer 49738,Corporate,Boston,Massachusetts,02108,East,TEC-CO-10000562,Technology,Copiers,Canon ImageClass Laser Copier,1972.24,5,0.2,263.56,2025,3,March,Q1,0.1336
CA-2025-100563,2025-01-07,2025-01-14,Second Class,CO-46352,Customer 46352,Consumer,Atlanta,Georgia,30303,South,OFF-AP-10000563,Office Supplies,Appliances,Avanti Compact Refrigerator,206.25,3,0.0,15.7,2025,1,January,Q1,0.0761
CA-2025-100564,2025-06-05,2025-06-09,Standard Class,HO-39879,Customer 39879,Home Office,Chicago,Illinois,60611,Central,TEC-PH-10000564,Technology,Phones,Google Pixel 8 Pro,5264.75,5,0.0,1162.7,2025,6,June,Q2,0.2208
CA-2025-100565,2025-09-22,2025-09-28,Standard Class,HO-66694,Customer 66694,Home Office,Charlotte,North Carolina,28202,South,FUR-FU-10000565,Furniture,Furnishings,Floor Mat,696.67,4,0.3,-196.9,2025,9,September,Q3,-0.2826
CA-2025-100566,2025-07-09,2025-07-15,Standard Class,CO-61361,Customer 61361,Consumer,Philadelphia,Pennsylvania,19104,East,FUR-CH-10000566,Furniture,Chairs,Harbour Executive Leather Armchair,1175.9,2,0.0,176.38,2025,7,July,Q3,0.15
CA-2025-100567,2025-07-06,2025-07-09,Standard Class,CO-13653,Customer 13653,Corporate,Nashville,Tennessee,37203,South,TEC-CO-10000567,Technology,Copiers,Hewlett Packard LaserJet Copier,446.01,2,0.5,-44.71,2025,7,July,Q3,-0.1002
CA-2025-100568,2025-12-27,2025-12-30,Second Class,HO-88638,Customer 88638,Home Office,Miami,Florida,33101,South,OFF-BI-10000568,Office Supplies,Binders,Unknown Product,12.09,1,0.0,2.12,2025,12,December,Q4,0.1754
CA-2025-100569,2025-06-28,2025-07-02,Second Class,CO-67923,Customer 67923,Consumer,Portland,Oregon,97201,West,OFF-PA-10000569,Office Supplies,Paper,Xerox 228 Premium Copy Paper,14.02,1,0.0,5.47,2025,6,June,Q2,0.3902
CA-2025-100570,2025-08-13,2025-08-14,Second Class,CO-88587,Customer 88587,Consumer,Phoenix,Arizona,85001,West,OFF-PA-10000570,Office Supplies,Paper,Southworth Fine Parchment Paper,105.1,2,0.3,-12.1,2025,8,August,Q3,-0.1151
CA-2025-100571,2025-11-15,2025-11-18,Standard Class,CO-11610,Customer 11610,Consumer,Seattle,Washington,98103,West,TEC-AC-10000571,Technology,Accessories,SanDisk 128GB Flash Drive,1075.59,2,0.1,133.77,2025,11,November,Q4,0.1244
CA-2025-100572,2025-07-05,2025-07-09,Standard Class,CO-67127,Customer 67127,Consumer,Detroit,Michigan,48201,Central,OFF-BI-10000572,Office Supplies,Binders,Wilson Jones Ring Binder,38.78,2,0.0,7.66,2025,7,July,Q3,0.1975
CA-2025-100573,2025-09-01,2025-09-04,Second Class,CO-41114,Customer 41114,Consumer,Phoenix,Arizona,85001,West,OFF-AR-10000573,Office Supplies,Art,Crayola Markers 8ct,170.39,2,0.1,55.87,2025,9,September,Q3,0.3279
CA-2025-100574,2025-12-15,2025-12-18,Standard Class,CO-53995,Customer 53995,Corporate,Minneapolis,Minnesota,55401,Central,OFF-ST-10000574,Office Supplies,Storage,Sterilite Plastic Tubs,526.9,5,0.0,220.23,2025,12,December,Q4,0.418
CA-2025-100575,2025-12-21,2025-12-23,Standard Class,CO-41328,Customer 41328,Corporate,Charlotte,North Carolina,28202,South,TEC-MA-10000575,Technology,Machines,Star Micronics Receipt Printer,2641.76,4,0.0,142.54,2025,12,December,Q4,0.054
CA-2025-100576,2025-03-12,2025-03-13,Standard Class,CO-35480,Customer 35480,Consumer,Houston,Texas,77002,Central,TEC-AC-10000576,Technology,Accessories,Anker USB-C Hub 8-in-1,497.74,1,0.0,59.59,2025,3,March,Q1,0.1197
CA-2025-100577,2025-12-28,2025-12-31,Standard Class,CO-44313,Customer 44313,Consumer,Los Angeles,California,90036,West,TEC-AC-10000577,Technology,Accessories,Keychron K2 Mechanical Keyboard,5084.1,5,0.0,681.75,2025,12,December,Q4,0.1341
CA-2025-100578,2025-08-15,2025-08-17,First Class,CO-79065,Customer 79065,Corporate,Miami,Florida,33101,South,FUR-BO-10000578,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,310.84,2,0.0,90.09,2025,8,August,Q3,0.2898
CA-2025-100579,2025-05-21,2025-05-23,Standard Class,CO-34785,Customer 34785,Corporate,Chicago,Illinois,60611,Central,OFF-ST-10000579,Office Supplies,Storage,Stur-D-Stor Shelving,262.5,5,0.5,-22.12,2025,5,May,Q2,-0.0843
CA-2025-100580,2025-07-07,2025-07-11,Second Class,CO-90594,Customer 90594,Corporate,Seattle,Washington,98103,West,OFF-AP-10000580,Office Supplies,Appliances,Avanti Compact Refrigerator,92.32,2,0.0,30.93,2025,7,July,Q3,0.335
CA-2025-100581,2025-12-17,2025-12-21,Second Class,CO-45171,Customer 45171,Consumer,Miami,Florida,33101,South,FUR-BO-10000581,Furniture,Bookcases,Bush Somerset 3-Shelf Bookcase,1049.48,2,0.0,425.55,2025,12,December,Q4,0.4055
CA-2025-100582,2025-08-19,2025-08-21,First Class,CO-21109,Customer 21109,Consumer,New York City,New York,10011,East,FUR-TA-10000582,Furniture,Tables,Beverage Air Work Table,668.12,2,0.1,147.28,2025,8,August,Q3,0.2204
CA-2025-100583,2025-06-15,2025-06-18,Standard Class,CO-45785,Customer 45785,Consumer,Miami,Florida,33101,South,FUR-BO-10000583,Furniture,Bookcases,Bush Somerset 3-Shelf Bookcase,809.9,2,0.0,313.46,2025,6,June,Q2,0.387
CA-2025-100584,2025-10-17,2025-10-20,Standard Class,CO-39850,Customer 39850,Consumer,Los Angeles,California,90036,West,FUR-CH-10000584,Furniture,Chairs,Harbour Executive Leather Armchair,700.71,3,0.0,243.91,2025,10,October,Q4,0.3481
CA-2025-100585,2025-05-25,2025-05-29,Standard Class,CO-28070,Customer 28070,Corporate,Houston,Texas,77002,Central,OFF-LA-10000585,Office Supplies,Labels,Dymo Address Labels,188.82,2,0.0,53.24,2025,5,May,Q2,0.282
CA-2025-100586,2025-02-21,2025-02-22,Second Class,HO-29566,Customer 29566,Home Office,Atlanta,Georgia,30303,South,FUR-BO-10000586,Furniture,Bookcases,Bush Somerset 3-Shelf Bookcase,535.65,3,0.0,127.21,2025,2,February,Q1,0.2375
CA-2025-100587,2025-03-27,2025-03-30,Second Class,CO-34621,Customer 34621,Consumer,Nashville,Tennessee,37203,South,FUR-FU-10000587,Furniture,Furnishings,Eldon Desktop Organizer,768.27,3,0.0,328.31,2025,3,March,Q1,0.4273
CA-2025-100588,2025-03-01,2025-03-04,Second Class,CO-39555,Customer 39555,Consumer,Nashville,Tennessee,37203,South,OFF-PA-10000588,Office Supplies,Paper,Southworth Fine Parchment Paper,130.88,2,0.0,47.66,2025,3,March,Q1,0.3642
CA-2025-100589,2025-03-05,2025-03-07,Same Day,CO-92554,Customer 92554,Consumer,Nashville,Tennessee,37203,South,FUR-FU-10000589,Furniture,Furnishings,Eldon Desktop Organizer,343.97,1,0.0,95.56,2025,3,March,Q1,0.2778
CA-2025-100590,2025-03-15,2025-03-19,Standard Class,CO-98458,Customer 98458,Consumer,New York City,New York,10011,East,TEC-MA-10000590,Technology,Machines,Star Micronics Receipt Printer,180.69,1,0.5,-47.86,2025,3,March,Q1,-0.2649
CA-2025-100591,2025-10-08,2025-10-10,Standard Class,CO-58319,Customer 58319,Consumer,Seattle,Washington,98103,West,OFF-PA-10000591,Office Supplies,Paper,Hammermill Color Copy Paper,20.53,1,0.0,4.95,2025,10,October,Q4,0.2411
CA-2025-100592,2025-04-03,2025-04-06,First Class,CO-36958,Customer 36958,Consumer,Minneapolis,Minnesota,55401,Central,TEC-MA-10000592,Technology,Machines,Star Micronics Receipt Printer,5671.14,6,0.0,1423.4,2025,4,April,Q2,0.251
CA-2025-100593,2025-06-22,2025-06-25,Standard Class,HO-68422,Customer 68422,Home Office,Phoenix,Arizona,85001,West,OFF-AR-10000593,Office Supplies,Art,Fiskars Scissors,547.1,5,0.0,153.44,2025,6,June,Q2,0.2805
CA-2025-100594,2025-12-24,2025-12-25,Second Class,HO-55453,Customer 55453,Home Office,Minneapolis,Minnesota,55401,Central,OFF-AR-10000594,Office Supplies,Art,Sharpie Highlighter Set,125.6,5,0.2,29.28,2025,12,December,Q4,0.2331
CA-2025-100595,2025-08-22,2025-08-24,Standard Class,CO-15723,Customer 15723,Consumer,Boston,Massachusetts,02108,East,FUR-TA-10000595,Furniture,Tables,Balt Training Table,1329.5,3,0.2,182.01,2025,8,August,Q3,0.1369
CA-2025-100596,2025-10-16,2025-10-19,Second Class,CO-58330,Customer 58330,Consumer,Los Angeles,California,90036,West,OFF-LA-10000596,Office Supplies,Labels,Dymo Address Labels,55.21,1,0.0,12.97,2025,10,October,Q4,0.2349
CA-2025-100597,2025-03-03,2025-03-07,Second Class,CO-55043,Customer 55043,Consumer,Atlanta,Georgia,30303,South,OFF-ST-10000597,Office Supplies,Storage,Stur-D-Stor Shelving,77.65,5,0.0,27.14,2025,3,March,Q1,0.3495
CA-2025-100598,2025-04-16,2025-04-19,Standard Class,CO-67373,Customer 67373,Corporate,Columbus,Ohio,43215,East,TEC-AC-10000598,Technology,Accessories,Anker USB-C Hub 8-in-1,3821.67,3,0.0,380.87,2025,4,April,Q2,0.0997
CA-2025-100599,2025-01-24,2025-01-27,Standard Class,CO-98785,Customer 98785,Corporate,Chicago,Illinois,60611,Central,OFF-AR-10000599,Office Supplies,Art,Crayola Markers 8ct,431.5,5,0.0,97.87,2025,1,January,Q1,0.2268
CA-2025-100600,2025-03-02,2025-03-07,First Class,CO-96512,Customer 96512,Corporate,Phoenix,Arizona,00000,West,OFF-PA-10000600,Office Supplies,Paper,Xerox 228 Premium Copy Paper,72.59,1,0.0,9.49,2025,3,March,Q1,0.1307
CA-2025-100601,2025-05-08,2025-05-11,Standard Class,CO-65270,Customer 65270,Consumer,Los Angeles,California,90036,West,OFF-AR-10000601,Office Supplies,Art,Dixon Ticonderoga Pencils,112.12,5,0.2,42.85,2025,5,May,Q2,0.3822
CA-2025-100602,2025-03-06,2025-03-10,Standard Class,CO-52879,Customer 52879,Corporate,Chicago,Illinois,60611,Central,OFF-BI-10000602,Office Supplies,Binders,GBC ComboBind Spines,112.79,1,0.0,21.73,2025,3,March,Q1,0.1927
CA-2025-100603,2025-02-06,2025-02-07,Second Class,CO-37887,Customer 37887,Consumer,Atlanta,Georgia,30303,South,FUR-TA-10000603,Furniture,Tables,Balt Training Table,275.2,1,0.3,-62.38,2025,2,February,Q1,-0.2267
CA-2025-100604,2025-03-25,2025-03-28,Same Day,CO-80278,Customer 80278,Consumer,Philadelphia,Pennsylvania,19104,East,TEC-CO-10000604,Technology,Copiers,Brother Multifunction Copier,1612.26,3,0.5,-228.75,2025,3,March,Q1,-0.1419
CA-2025-100605,2025-08-11,2025-08-13,Second Class,CO-97342,Customer 97342,Corporate,Miami,Florida,33101,South,OFF-BI-10000605,Office Supplies,Binders,Avery Durable View Binder,87.95,2,0.2,22.11,2025,8,August,Q3,0.2514
CA-2025-100606,2025-04-23,2025-04-30,Standard Class,CO-26260,Customer 26260,Corporate,Chicago,Illinois,60611,Central,OFF-AR-10000606,Office Supplies,Art,Dixon Ticonderoga Pencils,18.14,2,0.0,2.01,2025,4,April,Q2,0.1108
CA-2025-100607,2025-06-07,2025-06-11,Standard Class,CO-68160,Customer 68160,Corporate,Chicago,Illinois,60611,Central,FUR-CH-10000607,Furniture,Chairs,Global Stack Chair,406.43,1,0.0,158.01,2025,6,June,Q2,0.3888
CA-2025-100608,2025-08-11,2025-08-14,Standard Class,CO-97163,Customer 97163,Consumer,Boston,Massachusetts,02108,East,OFF-PA-10000608,Office Supplies,Paper,Unknown Product,79.9,2,0.0,31.8,2025,8,August,Q3,0.398
CA-2025-100609,2025-10-03,2025-10-10,Standard Class,HO-36767,Customer 36767,Home Office,New York City,New York,10011,East,FUR-BO-10000609,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,658.16,2,0.0,76.13,2025,10,October,Q4,0.1157
CA-2025-100610,2025-01-07,2025-01-09,Standard Class,CO-47401,Customer 47401,Consumer,Atlanta,Georgia,30303,South,FUR-FU-10000610,Furniture,Furnishings,Eldon Desktop Organizer,1146.12,2,0.0,273.1,2025,1,January,Q1,0.2383
